DATE,MONTH,DAY,TIME,HOUR,MINUTE,PIT
10/5/18,10,5,19:35,19,35,774780
10/5/18,10,5,19:35,19,35,774780
10/5/18,10,5,19:35,19,35,774780
10/5/18,10,5,20:58,20,58,967918
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:13,22,13,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:14,22,14,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:15,22,15,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,773409
10/5/18,10,5,22:16,22,16,774460
10/5/18,10,5,22:16,22,16,774460
10/5/18,10,5,22:17,22,17,773409
10/5/18,10,5,22:17,22,17,773409
10/5/18,10,5,22:17,22,17,773409
10/5/18,10,5,22:17,22,17,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:18,22,18,773409
10/5/18,10,5,22:19,22,19,773409
10/5/18,10,5,22:19,22,19,773409
10/5/18,10,5,22:19,22,19,773409
10/5/18,10,5,22:20,22,20,773409
10/5/18,10,5,22:20,22,20,773409
10/5/18,10,5,22:20,22,20,773409
10/5/18,10,5,22:20,22,20,773409
10/5/18,10,5,22:20,22,20,773409
10/5/18,10,5,22:21,22,21,773409
10/5/18,10,5,22:21,22,21,773409
10/5/18,10,5,22:21,22,21,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:26,22,26,773409
10/5/18,10,5,22:27,22,27,773409
10/5/18,10,5,22:27,22,27,773409
10/5/18,10,5,22:27,22,27,773409
10/5/18,10,5,22:27,22,27,773409
10/5/18,10,5,22:27,22,27,773409
10/5/18,10,5,22:33,22,33,773409
10/5/18,10,5,22:33,22,33,773409
10/5/18,10,5,22:34,22,34,773409
10/5/18,10,5,22:34,22,34,773409
10/5/18,10,5,22:34,22,34,773409
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/5/18,10,5,23:13,23,13,774373
10/6/18,10,6,0:08,0,8,774460
10/6/18,10,6,0:08,0,8,774460
10/6/18,10,6,0:08,0,8,774460
10/6/18,10,6,0:08,0,8,774460
10/6/18,10,6,0:08,0,8,774460
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:56,0,56,773719
10/6/18,10,6,0:57,0,57,773719
10/6/18,10,6,5:45,5,45,773606
10/6/18,10,6,5:45,5,45,773606
10/6/18,10,6,5:45,5,45,773606
10/6/18,10,6,5:46,5,46,773606
10/6/18,10,6,6:40,6,40,252891
10/6/18,10,6,6:41,6,41,252891
10/6/18,10,6,6:43,6,43,252891
10/6/18,10,6,6:43,6,43,252891
10/6/18,10,6,6:43,6,43,252891
10/6/18,10,6,7:21,7,21,911648
10/6/18,10,6,7:45,7,45,773596
10/6/18,10,6,17:33,17,33,773596
10/6/18,10,6,17:33,17,33,773596
10/6/18,10,6,17:33,17,33,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:34,17,34,773596
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:43,17,43,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,17:45,17,45,773945
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:33,18,33,252891
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:35,18,35,774578
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:45,18,45,773819
10/6/18,10,6,18:46,18,46,773819
10/6/18,10,6,18:46,18,46,773819
10/6/18,10,6,19:07,19,7,252835
10/6/18,10,6,19:07,19,7,252835
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:31,19,31,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:32,19,32,774828
10/6/18,10,6,19:33,19,33,773606
10/6/18,10,6,19:53,19,53,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,19:58,19,58,253015
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,20:05,20,5,773719
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:04,21,4,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:05,21,5,774474
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:33,21,33,911623
10/6/18,10,6,21:34,21,34,911623
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/6/18,10,6,22:15,22,15,773704
10/7/18,10,7,2:10,2,10,774826
10/7/18,10,7,2:10,2,10,774826
10/7/18,10,7,2:10,2,10,774826
10/7/18,10,7,2:10,2,10,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:11,2,11,774826
10/7/18,10,7,2:12,2,12,774826
10/7/18,10,7,2:12,2,12,774826
10/7/18,10,7,2:12,2,12,774826
10/7/18,10,7,7:01,7,1,774599
10/7/18,10,7,7:01,7,1,774599
10/7/18,10,7,7:29,7,29,773596
10/7/18,10,7,7:30,7,30,773596
10/7/18,10,7,7:39,7,39,253056
10/7/18,10,7,7:39,7,39,253056
10/8/18,10,8,2:39,2,39,774832
10/8/18,10,8,16:12,16,12,773945
10/8/18,10,8,16:13,16,13,773945
10/8/18,10,8,16:13,16,13,773945
10/8/18,10,8,16:13,16,13,773945
10/8/18,10,8,17:34,17,34,773596
10/8/18,10,8,17:34,17,34,773596
10/8/18,10,8,17:34,17,34,773596
10/8/18,10,8,17:34,17,34,773596
10/8/18,10,8,17:34,17,34,773596
10/8/18,10,8,17:35,17,35,773596
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,17:54,17,54,774574
10/8/18,10,8,19:19,19,19,774484
10/8/18,10,8,19:19,19,19,774484
10/8/18,10,8,19:19,19,19,774484
10/8/18,10,8,19:19,19,19,774484
10/8/18,10,8,19:19,19,19,774484
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,20:00,20,0,774798
10/8/18,10,8,21:27,21,27,773620
10/8/18,10,8,21:27,21,27,773620
10/8/18,10,8,23:22,23,22,252855
10/8/18,10,8,23:22,23,22,252855
10/8/18,10,8,23:22,23,22,252855
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,0:21,0,21,774361
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:28,2,28,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,2:29,2,29,773390
10/9/18,10,9,6:49,6,49,774473
10/9/18,10,9,6:49,6,49,774473
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:23,7,23,774599
10/9/18,10,9,7:24,7,24,774599
10/9/18,10,9,7:24,7,24,774599
10/9/18,10,9,7:24,7,24,774599
10/9/18,10,9,7:24,7,24,774599
10/9/18,10,9,7:52,7,52,252891
10/9/18,10,9,7:52,7,52,252891
10/9/18,10,9,7:52,7,52,252891
10/9/18,10,9,7:52,7,52,252891
10/9/18,10,9,7:52,7,52,252891
10/9/18,10,9,7:53,7,53,252891
10/9/18,10,9,7:53,7,53,252891
10/9/18,10,9,7:53,7,53,252891
10/9/18,10,9,7:53,7,53,252891
10/9/18,10,9,7:53,7,53,252891
10/9/18,10,9,14:23,14,23,172699
10/9/18,10,9,14:23,14,23,172699
10/9/18,10,9,14:23,14,23,172699
10/9/18,10,9,14:23,14,23,172699
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:14,15,14,911597
10/9/18,10,9,15:48,15,48,773618
10/9/18,10,9,15:49,15,49,773618
10/9/18,10,9,15:49,15,49,773618
10/9/18,10,9,17:03,17,3,773940
10/9/18,10,9,17:03,17,3,773940
10/9/18,10,9,18:24,18,24,773819
10/9/18,10,9,18:25,18,25,773819
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:37,18,37,773596
10/9/18,10,9,18:38,18,38,773596
10/9/18,10,9,18:38,18,38,773596
10/9/18,10,9,18:38,18,38,773596
10/9/18,10,9,18:38,18,38,773596
10/9/18,10,9,18:38,18,38,773596
10/9/18,10,9,20:01,20,1,774805
10/9/18,10,9,20:01,20,1,774805
10/9/18,10,9,20:01,20,1,774805
10/9/18,10,9,20:01,20,1,774805
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:22,20,22,774484
10/9/18,10,9,20:34,20,34,774801
10/9/18,10,9,20:34,20,34,774801
10/9/18,10,9,20:34,20,34,774801
10/9/18,10,9,20:34,20,34,774801
10/9/18,10,9,20:34,20,34,774801
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:36,20,36,774832
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,20:42,20,42,774865
10/9/18,10,9,21:36,21,36,774484
10/9/18,10,9,22:01,22,1,774474
10/9/18,10,9,22:01,22,1,774474
10/9/18,10,9,22:01,22,1,774474
10/9/18,10,9,22:01,22,1,774474
10/9/18,10,9,22:01,22,1,774474
10/9/18,10,9,22:09,22,9,774474
10/9/18,10,9,22:09,22,9,774474
10/9/18,10,9,22:09,22,9,774474
10/9/18,10,9,22:09,22,9,774474
10/9/18,10,9,22:09,22,9,774474
10/9/18,10,9,22:10,22,10,774474
10/9/18,10,9,22:10,22,10,774474
10/9/18,10,9,22:10,22,10,774474
10/9/18,10,9,22:10,22,10,774474
10/9/18,10,9,22:10,22,10,774474
10/9/18,10,9,22:10,22,10,774474
